t,velX,velY,velZ,velAir,vel
4109,-0.606213,0.754625,-0.804705,17.078,17.078
4110,-0.58666,0.782757,-0.85725,17.1415,17.1415
4111,-0.406232,0.758136,-0.720491,17.4722,17.4722
4112,-0.201153,0.546417,-0.772137,17.0759,17.0759
4113,-0.175734,0.61623,-0.833879,17.2604,17.2604
4114,-0.147162,0.690868,-0.866041,17.5098,17.5098
4115,-0.0565627,0.648762,-0.900728,17.5071,17.5071
4116,0.0335273,0.583192,-0.970722,17.4124,17.4124
4117,-0.0395356,0.665581,-0.961206,17.5294,17.5294
4118,-0.116005,0.74893,-0.917542,17.6994,17.6994
4119,-0.191591,0.812961,-0.891466,17.8088,17.8088
4120,-0.108196,0.526702,-0.880347,17.0635,17.0635
4121,-0.0316679,0.1159,-0.937869,16.0746,16.0746
4122,0.162729,-0.828195,-0.940756,14.8445,14.8445
4123,0.357817,-0.74103,-0.65581,15.8572,15.8572
4124,0.535921,0.169787,-0.340038,18.3433,18.3433
4125,0.571943,0.167401,-0.466857,18.2568,18.2568
4126,0.616865,0.172424,-0.425368,18.453,18.453
4127,0.740912,0.128067,-0.230223,19.0173,19.0173
4128,0.832821,0.086193,-0.135031,19.3736,19.3736
4129,0.834525,0.101103,-0.102343,19.4612,19.4612
4130,0.836201,0.0983007,-0.100087,19.4649,19.4649
4131,0.837913,0.0956104,-0.097835,19.469,19.469
4132,0.76156,0.361717,-0.38337,19.357,19.357
4133,0.670944,0.638475,-0.696263,19.4061,19.4061
4134,0.785842,0.434424,-1.54472,18.4885,18.4885
4135,0.873511,-0.180828,-1.82913,17.3082,17.3082
4136,0.891475,0.0810052,-1.85399,17.859,17.859
4137,0.900471,0.28978,-1.6462,18.4624,18.4624
4138,0.908447,0.397907,-1.23773,19.0228,19.0228
4139,0.959455,0.239589,-0.741509,19.296,19.296
4140,0.986909,0.0439647,-0.334524,19.5088,19.5088
4141,0.976599,-0.0616,-0.0550744,19.7194,19.7194
4142,0.985005,0.017516,0.0535268,20.0732,20.0732
4143,0.988549,0.0275726,-0.0919461,19.8538,19.8538
4144,0.993542,-0.0330702,-0.309167,19.4307,19.4307
4145,0.987302,-0.107685,-0.572367,18.929,18.929
4146,1.0011,-0.0981764,-0.683436,18.8638,18.8638
4147,1.00117,-0.100316,-0.770361,18.7636,18.7636
4148,0.989269,-0.0281279,-0.621329,19.0156,19.0156
4149,0.988391,0.0437734,-0.429238,19.3841,19.3841
4150,0.979974,0.0886961,-0.275139,19.6525,19.6525
4151,0.965516,0.0836414,-0.158135,19.7703,19.7703
4152,0.919442,0.0104443,-0.14268,19.5051,19.5051
4153,0.939779,0.0814876,-0.0453049,19.8631,19.8631
4154,0.961939,0.107175,-0.0739328,19.9376,19.9376
4155,0.978863,0.106748,-0.135088,19.8955,19.8955
4156,0.977578,0.160093,-0.110494,20.0319,20.0319
4157,0.972952,0.196296,-0.209979,19.9328,19.9328
4158,0.966297,-0.200297,-1.3046,17.9695,17.9695
4159,0.771219,-0.185182,-1.77324,16.967,16.967
4160,0.418723,0.556062,-1.37386,17.8686,17.8686
4161,0.528274,0.426982,-1.46104,17.7478,17.7478
4162,0.619388,0.295313,-1.5772,17.6026,17.6026
4163,0.710152,0.0186509,-1.68471,17.2048,17.2048
4164,0.798227,-0.177467,-1.73992,17.0956,17.0956
4165,0.852448,-0.476669,-1.36237,17.0679,17.0679
4166,0.890793,-0.421665,-0.667786,17.9728,17.9728
4167,0.923764,-0.125692,-0.155476,19.2651,19.2651
4168,0.91319,-0.201976,-0.274147,18.9196,18.9196
4169,0.914058,-0.281724,-0.458597,18.5328,18.5328
4170,0.914525,-0.335347,-0.691726,18.1567,18.1567
4171,0.914594,-0.358726,-0.952946,17.8367,17.8367
4172,0.936262,-0.306877,-0.817761,18.1364,18.1364
4173,0.950987,-0.247625,-0.656072,18.4664,18.4664
4174,0.963652,-0.185699,-0.503138,18.8017,18.8017
4175,0.94913,-0.203454,-0.634181,18.5566,18.5566
4176,0.951213,-0.193808,-0.61713,18.6004,18.6004
4177,0.953222,-0.184274,-0.600297,18.6438,18.6438
4178,0.955157,-0.174862,-0.583695,18.6866,18.6866
4179,0.957007,-0.165651,-0.56748,18.7286,18.7286
4180,0.838645,-0.295502,-0.365035,18.3837,18.3837
4181,0.668602,-0.341748,-0.427453,17.6697,17.6697
4182,0.441297,-0.290644,-0.590511,16.8507,16.8507
4183,0.175818,-0.163827,-0.830884,16.0762,16.0762
4184,-0.106048,0.00133109,-1.10961,15.4709,15.4709
4185,-0.380763,0.158701,-1.37932,15.0622,15.0622
4186,-0.526248,0.373574,-1.53866,15.2778,15.2778
4187,-0.659761,0.507778,-1.55388,15.4772,15.4772
4188,-0.775323,0.541068,-1.46927,15.4935,15.4935
4189,-0.869616,0.477981,-1.29087,15.3258,15.3258
4190,-0.939921,0.342345,-1.04444,15.0795,15.0795
4191,-0.921055,0.322914,-0.351436,16.0087,16.0087
4192,-0.889686,0.14092,-0.0731073,16.1026,16.1026
4193,-0.85527,-0.159772,-0.106622,15.4165,15.4165
4194,-0.818431,-0.462723,-0.416049,14.2904,14.2904
4195,-0.844121,-0.563857,-0.850261,13.3725,13.3725
4196,-0.855889,-0.487936,-1.29326,12.9368,12.9368
4197,-0.867484,-0.269495,-1.63187,13.0399,13.0399
4198,-0.878893,0.0157178,-1.75644,13.6041,13.6041
4199,-0.890058,0.27603,-1.62183,14.4062,14.4062
4200,-0.900868,0.433809,-1.26353,15.1753,15.1753
4201,-0.762056,0.545206,-1.25844,15.7063,15.7063
4202,-0.6041,0.561514,-1.25471,15.9774,15.9774
4203,-0.418807,0.495346,-1.1688,16.1322,16.1322
4204,-0.214928,0.359783,-1.01355,16.2485,16.2485
4205,0.0769122,0.68693,-0.973053,17.8158,17.8158
4206,0.353389,0.835448,-0.947021,18.9227,18.9227
4207,0.598098,0.695678,-1.1819,18.9054,18.9054
4208,0.790691,0.371477,-1.56973,18.3315,18.3315
4209,0.915105,0.0630418,-1.90778,17.8798,17.8798
4210,0.961215,-0.0471039,-2.01182,17.7842,17.7842
4211,0.959977,0.137661,-1.27899,18.5943,18.5943
4212,0.939101,0.108025,-0.1568,19.7284,19.7284
4213,0.904751,-0.280888,-0.550753,18.3793,18.3793
4214,0.856498,-0.278583,-1.69627,17.157,17.157
4215,0.96426,-0.0413759,-1.16552,18.3537,18.3537
4216,0.863557,0.334466,-0.543171,19.408,19.408
4217,0.574688,0.18509,-0.448787,18.3273,18.3273
4218,0.161542,-0.447197,-0.85657,15.5055,15.5055
4219,-0.287201,-0.90044,-1.12162,13.4714,13.4714
4220,-0.329761,-0.944088,-0.997511,13.477,13.477
4221,-0.369681,-0.860705,-0.86297,13.6911,13.6911
4222,-0.408526,-0.650785,-0.721229,14.1312,14.1312
4223,-0.446414,-0.351494,-0.601468,14.7537,14.7537
4224,-0.483186,-0.0125862,-0.532149,15.4862,15.4862
4225,-0.450716,-0.352632,-0.500283,14.9057,14.9057
4226,-0.417786,-0.657484,-0.624482,14.252,14.252
4227,-0.38431,-0.860363,-0.774928,13.789,13.789
4228,-0.350506,-0.922752,-0.9204,13.5653,13.5653
4229,-0.31638,-0.829916,-1.03482,13.6151,13.6151
4230,-0.470374,-0.832354,-0.858438,13.546,13.546
4231,-0.61344,-0.370474,-0.463953,14.6702,14.6702
4232,-0.736989,0.185119,-0.297947,15.9697,15.9697
4233,-0.83813,0.463914,-0.594413,16.1275,16.1275
4234,-0.914935,0.370543,-1.24048,14.9881,14.9881
4235,-0.776046,0.451511,-1.60744,15.0984,15.0984
4236,-0.549463,0.313955,-1.59234,15.0267,15.0267
4237,-0.274191,-0.0329573,-1.36408,14.8081,14.8081
4238,0.0242967,-0.439464,-1.0707,14.9348,14.9348
4239,0.318288,-0.724535,-0.892089,15.4625,15.4625
4240,0.214329,-0.452777,-1.21239,15.2393,15.2393
4241,0.10655,0.935329,-1.03679,18.6451,18.6451
4242,0.00252049,0.0523929,-0.971654,15.9645,15.9645
4243,-0.0965593,-0.964528,-0.988823,13.97,13.97
4244,-0.189554,0.370087,-0.849959,16.5049,16.5049
4245,-0.086577,0.637879,-0.980933,17.3333,17.3333
4246,0.0160705,0.832174,-1.05109,18.0947,18.0947
4247,0.118272,0.945485,-1.06925,18.6758,18.6758
4248,0.219077,0.965703,-1.02675,18.9943,18.9943
4249,0.31723,0.893554,-0.926479,19.0521,19.0521
4250,0.114437,0.555386,-0.985846,17.4844,17.4844
4251,-0.103046,0.00325445,-1.17618,15.4138,15.4138
4252,-0.314637,-0.544694,-1.34013,13.728,13.728
4253,-0.51038,-0.824429,-1.27319,12.9634,12.9634
4254,-0.681401,-0.738948,-0.933674,13.2146,13.2146
4255,-0.316905,0.307749,-1.3102,15.6328,15.6328
4256,0.124076,0.736867,-1.13246,17.9234,17.9234
4257,0.545253,-0.716306,-1.1873,15.8337,15.8337
4258,0.849962,0.145101,-0.174198,19.4795,19.4795
4259,0.957271,0.0364659,-1.66189,18.1198,18.1198
4260,0.867987,0.306604,-0.343596,19.6214,19.6214
4261,0.571553,-0.568107,-0.607308,16.7841,16.7841
4262,0.159522,-0.646321,-1.12245,14.8833,14.8833
4263,-0.27599,0.700093,-0.815941,17.3739,17.3739
4264,-0.64978,0.524907,-1.4654,15.6152,15.6152
4265,-0.809423,-0.517489,-1.22925,13.022,13.022
4266,-0.918105,0.0274182,-0.0381353,15.8818,15.8818
4267,-0.573783,-0.689375,-0.680579,13.8416,13.8416
4268,-0.0336559,-0.835896,-0.985284,14.2909,14.2909
4269,0.5152,0.0595723,-0.450558,17.8972,17.8972
4270,0.417391,0.135312,-0.700269,17.4622,17.4622
4271,0.312061,0.230675,-0.810777,17.277,17.277
4272,0.202511,0.327357,-0.922692,17.1258,17.1258
4273,-0.265918,0.467834,-1.34231,16.1527,16.1527
4274,-0.67511,0.448546,-1.63097,15.2112,15.2112
4275,-0.617218,0.421964,-1.41096,15.3875,15.3875
4276,-0.555684,0.3613,-1.39228,15.3163,15.3163
4277,-0.479319,-0.336744,-1.45945,13.6849,13.6849
4278,-0.398487,-0.858007,-1.14868,13.2718,13.2718
4279,-0.314775,-0.816525,-0.867797,13.8556,13.8556
4280,-0.144603,-0.627636,-1.09183,14.2163,14.2163
4281,0.0270636,0.608103,-0.961325,17.4836,17.4836
4282,0.0941156,0.942199,-0.89048,18.7838,18.7838
4283,0.181295,0.00818745,-1.04652,16.1979,16.1979
4284,-0.0208179,0.719209,-1.0174,17.6804,17.6804
4285,-0.225356,-0.943348,-1.0066,13.6862,13.6862
4286,-0.409978,0.61603,-0.696194,17.0367,17.0367
4287,-0.569472,0.0396381,-1.57361,14.2748,14.2748
4288,-0.855302,-0.0288352,-1.71708,13.5541,13.5541
4289,-0.972942,0.00709314,-1.81079,13.4143,13.4143
4290,-0.96314,-0.0210871,-1.84677,13.3283,13.3283
4291,-0.914874,-0.197797,-1.62306,13.1412,13.1412
4292,-0.749217,-0.282301,-1.52001,13.2887,13.2887
4293,-0.506528,-0.292727,-1.34229,13.8371,13.8371
4294,-0.622202,-0.589093,-1.44314,12.97,12.97
4295,-0.719346,-0.648491,-1.17364,12.9947,12.9947
4296,-0.614192,-0.670988,-0.551369,14.0134,14.0134
4297,-0.488601,-0.292359,-0.402808,15.1184,15.1184
4298,-0.353273,0.315711,-0.534525,16.4858,16.4858
4299,-0.834803,0.529161,-1.18908,15.628,15.628
4300,-0.988536,0.0483406,-1.84954,13.4742,13.4742
4301,-0.749258,0.651475,-0.725348,16.6449,16.6449
4302,-0.537312,0.787965,-1.30054,16.7978,16.7978
4303,-0.297668,0.720158,-1.37689,16.87,16.87
4304,0.128709,0.243112,-0.668623,17.0469,17.0469
4305,0.525828,-0.325694,-0.30926,17.4492,17.4492
4306,0.987702,0.0582475,-0.0173848,20.0306,20.0306
4307,0.805726,-0.453694,-0.468837,17.8906,17.8906
4308,0.920517,-0.324119,-0.639263,18.2582,18.2582
4309,0.987774,-0.158105,-0.597941,18.8149,18.8149
4310,1.00606,0.015482,-0.587248,19.1959,19.1959
4311,0.757135,0.488725,-0.580174,19.3964,19.3964
4312,0.161226,0.651981,-0.981292,17.8776,17.8776
4313,-0.497832,0.496736,-1.5084,15.7184,15.7184
4314,-0.392152,0.767367,-1.25856,16.9768,16.9768
4315,-0.27573,0.932349,-1.08589,17.9039,17.9039
4316,-0.0151852,0.943947,-0.998031,18.477,18.477
4317,0.247556,0.69242,-1.16716,18.0235,18.0235
4318,0.146113,0.808196,-1.19672,18.149,18.149
4319,0.0443568,0.905627,-1.13764,18.3278,18.3278
4320,-0.0576903,0.955538,-1.11678,18.3336,18.3336
4321,-0.152725,-0.592972,-0.976991,14.3895,14.3895
4322,-0.244956,-0.031479,-0.548971,15.8296,15.8296
4323,-0.100041,-0.0468744,-1.04887,15.4414,15.4414
4324,0.0490498,-0.0501296,-1.19778,15.6089,15.6089
4325,0.197891,-0.05234,-1.34639,15.8261,15.8261
4326,0.400832,-0.361833,-1.32986,15.7995,15.7995
4327,0.584271,-0.570073,-1.37747,15.993,15.993
4328,0.674259,-0.675918,-1.01468,16.4823,16.4823
4329,0.762956,-0.612469,-0.706302,17.2161,17.2161
4330,0.840054,-0.418137,-0.351935,18.2265,18.2265
4331,0.968352,-0.0719861,-0.254465,19.3552,19.3552
4332,1.02215,0.0490285,-0.262005,19.747,19.747
4333,0.729653,0.482302,-0.475384,19.428,19.428
4334,0.0984641,0.839993,-0.961534,18.369,18.369
4335,-0.0796485,0.921276,-0.925195,18.3485,18.3485
4336,-0.240622,0.939975,-0.920148,18.1475,18.1475
4337,-0.0701625,0.293706,-1.10177,16.2612,16.2612
4338,0.110706,-0.718167,-0.949456,14.8508,14.8508
4339,0.307222,-0.73229,-1.22277,15.059,15.059
4340,0.490121,0.498953,-1.40369,17.8765,17.8765
4341,0.657371,0.616666,-0.715103,19.2865,19.2865
4342,0.837798,0.518988,-1.11454,19.1888,19.1888
4343,0.963784,0.16872,-1.69819,18.392,18.392
4344,1.00941,-0.0300404,-1.9866,18.0134,18.0134
4345,1.02596,-0.0111463,-0.562735,19.25,19.25
4346,1.02605,0.0153588,-0.694632,19.1442,19.1442
4347,1.0276,0.0427713,-0.895159,18.9905,18.9905
4348,1.02682,0.060107,-1.21552,18.7368,18.7368
4349,1.00146,0.213309,-0.363258,19.8463,19.8463
4350,0.914243,-0.0498487,-0.133309,19.3968,19.3968
4351,0.784904,-0.579125,-0.644839,17.4124,17.4124
4352,0.849263,-0.555382,-0.809363,17.472,17.472
4353,0.914619,-0.457232,-1.04409,17.6023,17.6023
4354,0.99523,-0.259511,-1.33209,17.961,17.961
4355,1.02816,-0.0524315,-1.53282,18.3012,18.3012
4356,1.01367,0.113554,-1.6921,18.4673,18.4673
4357,0.993287,0.209608,-1.66045,18.6103,18.6103
4358,0.951119,0.281544,-1.65214,18.62,18.62
4359,0.999024,0.13609,-1.82553,18.384,18.384
4360,1.02788,0.0344159,-1.93695,18.2328,18.2328
4361,1.01596,0.181985,-1.61687,18.6621,18.6621
4362,0.988501,0.344241,-1.05188,19.3286,19.3286
4363,0.951312,0.381425,-0.469754,19.8956,19.8956
4364,0.92409,0.43483,-0.706699,19.6519,19.6519
4365,0.908454,0.482412,-0.918716,19.5015,19.5015
4366,0.902144,0.128072,-0.182414,19.6033,19.6033
4367,0.896029,-0.411879,-0.591503,18.1004,18.1004
4368,0.888051,-0.348349,-1.59805,17.2235,17.2235
4369,0.931414,-0.376283,-0.678273,18.1727,18.1727
4370,0.972216,-0.089823,0.00241898,19.7564,19.7564
4371,0.919168,0.0358996,-0.172806,19.5021,19.5021
4372,0.862061,0.246709,-0.317966,19.5098,19.5098
4373,1.01422,0.0974482,-0.388126,19.6311,19.6311
4374,0.967612,-0.303331,-0.818998,18.256,18.256
4375,0.744731,-0.637251,-1.18521,16.6083,16.6083
4376,0.630386,-0.35189,-0.531429,17.3879,17.3879
4377,0.51426,0.680937,-0.740812,19.0521,19.0521
4378,0.393134,0.740539,-1.27859,18.4289,18.4289
4379,0.157773,0.672097,-1.07401,17.8436,17.8436
4380,-0.12513,0.961586,-0.959189,18.3813,18.3813
4381,-0.381369,0.398779,-1.29652,15.7899,15.7899
4382,-0.450016,0.293992,-1.34903,15.3317,15.3317
4383,-0.508595,0.196544,-1.42045,14.9079,14.9079
4384,-0.564767,0.103513,-1.4866,14.5166,14.5166
4385,-0.622095,-0.139696,-1.61796,13.7231,13.7231
4386,-0.665867,-0.348385,-1.58933,13.2216,13.2216
4387,-0.707463,-0.498879,-1.48692,12.9492,12.9492
4388,-0.783766,-0.142242,-1.6854,13.4085,13.4085
4389,-0.848474,0.15179,-1.74736,14.0149,14.0149
4390,-0.958258,0.198951,-1.40162,14.2865,14.2865
4391,-0.978451,-0.0711719,-0.5205,14.6851,14.6851
4392,-0.908341,-0.00651837,-0.171781,15.5436,15.5436
4393,-0.864767,-0.0910036,-0.0912501,15.5779,15.5779
4394,-0.845235,-0.469272,-0.612777,13.9028,13.9028
4395,-0.826947,-0.538107,-1.30869,12.8689,12.8689
4396,-0.809319,-0.243529,-1.79125,13.0547,13.0547
4397,-0.777174,0.0871687,-1.70249,13.9751,13.9751
4398,-0.713972,0.441838,-1.47601,15.256,15.256
4399,-0.644863,0.705751,-1.13853,16.5069,16.5069
4400,-0.689533,0.706983,-0.942063,16.6521,16.6521
4401,-0.713589,0.519267,-0.636169,16.3904,16.3904
4402,-0.626585,-0.0461695,-0.48002,15.2747,15.2747
4403,-0.533852,-0.680478,-0.744147,13.8264,13.8264
4404,-0.718504,0.0531677,-0.286062,15.7016,15.7016
4405,-0.868209,0.446794,-0.494259,16.1888,16.1888
4406,-0.97072,0.30788,-1.24763,14.7285,14.7285
4407,-1.00278,-0.0132285,-1.89424,13.2624,13.2624
4408,-1.01627,0.0211117,-0.734952,14.5257,14.5257
4409,-1.00523,0.00193404,-0.0108043,15.7863,15.7863
4410,-0.968226,-0.269352,-1.10602,13.4365,13.4365
4411,-0.929898,-0.132333,-1.66212,13.2409,13.2409
4412,-0.996083,-0.0156411,-1.8551,13.2928,13.2928
4413,-1.00146,-0.0332146,-1.83483,13.2554,13.2554
4414,-0.92477,0.0180089,-1.65642,13.6255,13.6255
4415,-0.771178,0.22387,-1.45324,14.5568,14.5568
4416,-0.573993,0.412249,-1.34111,15.483,15.483
4417,-0.351382,0.624394,-1.11055,16.6988,16.6988
4418,-0.107159,0.791558,-0.923532,17.851,17.851
4419,0.367116,0.861257,-0.903828,19.081,19.081
4420,0.750387,0.568019,-1.14462,19.0185,19.0185
4421,0.904578,0.274455,-1.39555,18.6055,18.6055
4422,0.96712,-0.00145461,-1.60418,18.1186,18.1186
4423,0.924887,0.191589,-0.287904,19.646,19.646
4424,0.824621,-0.339136,-0.343569,18.3021,18.3021
4425,0.664857,-0.571473,-1.37439,16.2606,16.2606
4426,0.442173,0.67074,-1.37177,18.2673,18.2673
4427,0.184817,0.4464,-0.888354,17.4343,17.4343
4428,-0.096059,-0.938533,-1.09019,13.8818,13.8818
4429,-0.0587856,-0.965266,-1.01532,14.0249,14.0249
4430,-0.0120447,-0.918149,-1.02199,14.1891,14.1891
4431,-0.281284,-0.902243,-1.07566,13.5365,13.5365
4432,-0.532385,-0.432439,-1.42072,13.4385,13.4385
4433,-0.674879,0.134319,-1.69809,14.2554,14.2554
4434,-0.789826,0.488016,-1.55232,15.2378,15.2378
4435,-0.885287,0.500883,-1.07262,15.5946,15.5946
4436,-0.922135,0.390036,-0.827271,15.4976,15.4976
4437,-0.956786,0.281923,-0.61296,15.443,15.443
4438,-0.942414,0.0319722,-0.171833,15.59,15.59
4439,-0.92368,-0.327187,-0.42191,14.3899,14.3899
4440,-0.903747,-0.496615,-1.15627,13.0074,13.0074
4441,-1.02514,-0.0123502,-1.00994,14.0691,14.0691
4442,-0.908991,0.454169,-0.960871,15.5444,15.5444
4443,-0.699462,-0.0325717,-0.687337,14.8811,14.8811
4444,-0.40772,-0.88143,-1.39778,12.9466,12.9466
4445,-0.545302,0.0210871,-1.70839,14.1632,14.1632
4446,-0.651829,0.819614,-1.36081,16.7056,16.7056
4447,-0.747478,0.340511,-0.602386,15.8761,15.8761
4448,-0.395462,0.843904,-0.899312,17.5821,17.5821
4449,-0.000504901,-0.301862,-0.734229,15.5306,15.5306
4450,0.0568829,-0.95004,-1.16631,14.1541,14.1541
4451,0.134498,-0.84302,-1.31497,14.3427,14.3427
4452,0.211326,-0.108082,-1.48188,15.632,15.632
4453,0.676997,0.461756,-1.21968,18.4537,18.4537
4454,0.908317,0.181771,-0.717844,19.024,19.024
4455,0.905445,0.024523,-1.27493,18.1756,18.1756
4456,0.904738,-0.0720764,-1.43163,17.8723,17.8723
4457,0.888084,0.2226,-1.23864,18.5508,18.5508
4458,0.790026,0.471956,-0.977014,19.0371,19.0371
4459,0.624001,0.618929,-0.818199,19.0893,19.0893
4460,0.485641,0.746279,-0.720993,19.1947,19.1947
4461,0.319028,0.79956,-0.791202,18.8837,18.8837
4462,-0.124484,1.00385,-0.969291,18.5295,18.5295
4463,-0.546179,0.904494,-0.900922,17.5848,17.5848
4464,-0.23523,0.971522,-0.834446,18.361,18.361
4465,0.0876889,0.925612,-0.765386,18.8426,18.8426
4466,0.394588,0.744065,-0.570938,19.138,19.138
4467,0.437279,-0.620357,-0.627342,16.2847,16.2847
4468,0.490905,-0.458828,-1.46293,15.7977,15.7977
4469,0.38209,-0.3422,-1.46313,15.6677,15.6677
4470,0.270315,-0.213245,-1.37793,15.6635,15.6635
4471,0.153345,-0.0607194,-1.26937,15.7663,15.7663
4472,0.107358,0.500569,-0.993795,17.3037,17.3037
4473,0.0652347,0.885379,-0.896114,18.5225,18.5225
4474,0.186391,-0.230722,-1.39166,15.3989,15.3989
4475,0.298762,-0.964354,-1.16839,14.7902,14.7902
4476,0.408122,-0.34288,-0.689356,16.5395,16.5395
4477,-0.0186332,-0.835217,-0.924245,14.4035,14.4035
4478,-0.462414,-0.922732,-0.937058,13.3251,13.3251
4479,-0.846495,-0.379605,-0.380724,14.4666,14.4666
4480,-1.02965,0.0225569,0.0154568,15.863,15.863
4481,-0.964076,-0.258174,-0.35021,14.6056,14.6056
4482,-0.815863,-0.101859,-0.119683,15.5573,15.5573
4483,-0.594868,0.370011,-0.375124,16.5091,16.5091
4484,-0.58742,0.311358,-0.473188,16.2073,16.2073
4485,-0.577049,0.262482,-0.471801,16.0964,16.0964
4486,-0.400801,-0.169138,-0.584632,15.2106,15.2106
4487,-0.216718,-0.610845,-0.798753,14.4575,14.4575
4488,-0.0280908,-0.90376,-0.931509,14.2812,14.2812
4489,-0.170049,-0.97766,-0.83818,13.9856,13.9856
4490,-0.317242,-0.959556,-0.871386,13.6508,13.6508
4491,-0.366602,-0.856712,-0.820657,13.7623,13.7623
4492,-0.412762,-0.54558,-0.663894,14.3787,14.3787
4493,-0.510282,-0.885424,-0.96503,13.2502,13.2502
4494,-0.609769,-0.522241,-1.41969,13.1354,13.1354
4495,-0.701835,0.161814,-1.61372,14.3535,14.3535
4496,-0.264309,-0.409435,-1.26817,14.1446,14.1446
4497,0.211466,-0.865925,-0.956991,14.9053,14.9053
4498,0.280711,-0.880503,-1.03288,14.989,14.989
4499,0.342073,-0.387251,-1.26259,15.6491,15.6491
4500,0.0762109,0.065457,-1.04408,16.0798,16.0798
4501,-0.19148,0.527526,-0.803077,17.0008,17.0008
4502,-0.448694,0.781194,-0.745495,17.4577,17.4577
4503,-0.476905,0.45438,-1.47789,15.6452,15.6452
4504,-0.50314,-0.704467,-1.37681,13.0549,13.0549
4505,-0.591637,-0.814767,-1.09074,13.0446,13.0446
4506,-0.681178,-0.758237,-0.860312,13.288,13.288
4507,-0.76169,-0.592076,-0.582252,13.8604,13.8604
4508,-0.93387,-0.373005,-0.572263,14.0292,14.0292
4509,-1.01219,-0.10593,-0.596205,14.4447,14.4447
4510,-1.02225,0.0299274,-0.958894,14.2399,14.2399
4511,-1.00757,0.157472,-1.26147,14.2472,14.2472
4512,-0.975562,0.247622,-1.52617,14.2933,14.2933
4513,-0.951261,0.231733,-1.69078,14.1463,14.1463
4514,-0.935181,0.189247,-1.81542,13.9545,13.9545
4515,-0.913381,0.236292,-1.7192,14.1867,14.1867
4516,-0.888715,0.310258,-1.62664,14.5047,14.5047
4517,-0.7232,0.720868,-0.907666,16.6942,16.6942
4518,-0.48048,0.501635,-0.622786,16.6792,16.6792
4519,-0.192852,-0.254697,-0.84408,15.0669,15.0669
4520,-0.0948862,-0.610508,-1.01913,14.4386,14.4386
4521,0.00135154,-0.859792,-1.07869,14.2317,14.2317
4522,0.0162438,-0.32219,-1.01048,15.1907,15.1907
4523,0.0301304,0.397557,-1.02269,16.8243,16.8243
4524,0.0480563,0.913521,-0.995654,18.4906,18.4906
4525,0.0728938,0.889818,-0.948999,18.5007,18.5007
4526,0.109896,0.297331,-0.849208,16.9207,16.9207
4527,0.290789,-0.0694299,-0.751727,16.644,16.644
4528,0.464186,-0.366545,-0.626588,16.7418,16.7418
4529,0.618383,-0.533591,-0.633668,16.9426,16.9426
4530,0.548021,-0.732586,-1.24986,15.762,15.762
4531,0.485532,-0.075945,-1.57388,16.3851,16.3851
4532,0.5163,0.244488,-1.59402,17.1645,17.1645
4533,0.547886,0.502294,-1.50064,17.9772,17.9772
4534,0.578385,0.662835,-1.31737,18.6484,18.6484
4535,0.698208,0.45041,-1.50804,18.2771,18.2771
4536,0.793567,0.246501,-1.72391,17.9511,17.9511
4537,0.780817,0.520314,-0.819503,19.2847,19.2847
4538,0.77169,0.232953,-0.128474,19.4867,19.4867
4539,0.822168,0.373006,-0.760024,19.1144,19.1144
4540,0.863591,0.286762,-1.41717,18.4768,18.4768
4541,0.893516,0.0854311,-1.95302,17.8241,17.8241
4542,0.871725,0.029772,-1.96116,17.6282,17.6282
4543,0.850249,-0.0924117,-1.91115,17.3397,17.3397
4544,0.751434,0.40044,-1.51959,18.3089,18.3089
4545,0.607432,0.61863,-0.698447,19.1708,19.1708
4546,0.604296,0.719498,-0.914537,19.2285,19.2285
4547,0.598885,0.708375,-1.14658,18.9742,18.9742
4548,0.594238,0.608945,-1.35621,18.5079,18.5079
4549,0.534635,0.688802,-1.21762,18.6829,18.6829
4550,0.471287,0.75203,-1.15623,18.7595,18.7595
4551,0.404538,0.810088,-1.0998,18.8244,18.8244
4552,0.445989,0.836287,-1.01923,19.0816,19.0816
4553,0.480095,0.832062,-0.917936,19.2466,19.2466
4554,0.513624,0.792402,-0.803095,19.3202,19.3202
4555,0.546381,0.72103,-0.68015,19.3207,19.3207
4556,0.340794,0.684511,-0.644491,18.7439,18.7439
4557,0.102179,0.535812,-0.768264,17.636,17.636
4558,-0.145222,0.292337,-0.984961,16.2299,16.2299
4559,-0.385734,0.0185646,-1.2302,14.8479,14.8479
4560,-0.604232,-0.2125,-1.43115,13.7539,13.7539
4561,-0.652757,-0.31933,-1.49502,13.3876,13.3876
4562,-0.690853,-0.41913,-1.47583,13.1411,13.1411
4563,-0.811462,-0.395604,-1.59256,12.8901,12.8901
4564,-0.903867,-0.345246,-1.6206,12.8329,12.8329
4565,-0.974409,-0.268051,-1.62009,12.9023,12.9023
4566,-0.982504,-0.0300165,-1.9075,13.2366,13.2366
4567,-0.992101,0.186349,-1.74379,13.9256,13.9256
4568,-1.03736,0.00945364,-1.8368,13.3182,13.3182
4569,-1.03371,-0.0163051,-1.87819,13.2259,13.2259
4570,-0.981539,0.0953134,-1.77247,13.6654,13.6654
4571,-0.976641,0.114083,-1.79401,13.707,13.707
4572,-0.96943,0.114623,-1.79141,13.7197,13.7197
4573,-0.952367,0.207484,-1.79213,14.0007,14.0007
4574,-0.930336,0.320802,-1.63446,14.4771,14.4771
